"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrez"
"ENSMUSG00000020895",4444.51877911513,-1.70119546577285,0.319730058434899,1.97748006164392e-08,4.41579681097019e-07,"Tmem107","66910"
"ENSMUSG00000032370",58.8703955615204,5.71248661874448,1.2233450065296,1.99507427975868e-08,4.44953739429616e-07,"Lactb","80907"
"ENSMUSG00000103308",33.4770402225488,10.272460190666,3.21059490227281,2.02391814422624e-08,4.5082524931527e-07,NA,NA
"ENSMUSG00000037935",874.570568325602,1.42582576903471,0.262993671364846,2.04849415015985e-08,4.5573269236289e-07,"Smarce1","57376"
"ENSMUSG00000041741",38.6825860549095,10.499892320426,3.32726434932808,2.09010796532984e-08,4.64413691700895e-07,"Pde3a","54611"
"ENSMUSG00000021096",816.065685374188,1.09616310338602,0.199805231159036,2.13036035971518e-08,4.72247640253134e-07,"Ppm1a","19042"
"ENSMUSG00000048578",1449.87314476062,1.49357801565017,0.278093643319221,2.13063874769408e-08,4.72247640253134e-07,"Mlec","109154"
"ENSMUSG00000073139",1374.74911476405,-1.25690001314158,0.230783741158501,2.15529132750435e-08,4.77121290287707e-07,"Tmem185a","236848"
"ENSMUSG00000117048",160.730937075953,-3.40229905447207,0.683026813437264,2.17691728774202e-08,4.80927993964054e-07,"Gm41584","105246280"
"ENSMUSG00000034245",119.562456672173,-2.47983978919102,0.474717312070041,2.17785807753e-08,4.80927993964054e-07,"Hdac11","232232"
"ENSMUSG00000000202",56.5504654273999,10.8972911636414,3.34918199297342,2.18584910987157e-08,4.81196332176718e-07,"Btbd17","72014"
"ENSMUSG00000000420",784.793213016267,1.54875076919193,0.289624160124343,2.18651929364258e-08,4.81196332176718e-07,"Galnt1","14423"
"ENSMUSG00000027712",17027.2377479381,-0.739885959007406,0.132104492519085,2.18713392367999e-08,4.81196332176718e-07,"Anxa5","11747"
"ENSMUSG00000048796",30.2390345570605,8.94583253083769,2.8638794977472,2.19992411098732e-08,4.83250868932157e-07,"Cyb561d1","72023"
"ENSMUSG00000031200",84.8189116459376,-2.48507787089796,0.474734116236345,2.20186894326116e-08,4.83250868932157e-07,"Mtcp1","17763"
"ENSMUSG00000021892",222.64235121491,-2.79266995750983,0.542600108388696,2.21664631378661e-08,4.85898639334203e-07,"Sh3bp5","24056"
"ENSMUSG00000048758",1174.34219707432,1.52057375484215,0.28236519407146,2.22738924579708e-08,4.87656650403177e-07,"Rpl29","19944"
"ENSMUSG00000031924",2633.4332310952,-0.812953329085971,0.147596812671595,2.23800179856525e-08,4.89381858492124e-07,"Cyb5b","66427"
"ENSMUSG00000031796",4003.32090365489,-1.47653088891491,0.27512456912952,2.28498884593586e-08,4.99047137095918e-07,"Cfap20","14894"
"ENSMUSG00000029767",5107.38724328811,1.52426515276802,0.286462787639525,2.2932917208943e-08,5.00250443721023e-07,"Calu","12321"
"ENSMUSG00000046223",602.561995862393,11.5705896427229,3.37237546875151,2.35510615928757e-08,5.13109442903662e-07,"Plaur","18793"
"ENSMUSG00000085396",610.340702035793,-0.695932592807207,0.125907083923778,2.35970591766891e-08,5.13486917126761e-07,"Firre","103012"
"ENSMUSG00000085622",412.925961660666,-1.92364947272938,0.365792563198102,2.39997852569409e-08,5.21616691949703e-07,"3110056K07Rik","73204"
"ENSMUSG00000028909",111.002243344999,-2.27466768035805,0.434103506130755,2.4168830165377e-08,5.2375430349948e-07,"Ptpru","19273"
"ENSMUSG00000059278",305.721889740076,1.6027922003707,0.29962682144292,2.41787531992829e-08,5.2375430349948e-07,"Naa38","78304"
"ENSMUSG00000021185",521.736566219778,-0.985796671147823,0.180054500151584,2.41858735269457e-08,5.2375430349948e-07,"Dglucy","217830"
"ENSMUSG00000034667",1068.92258382072,-0.518347327527166,0.0934698726082086,2.48235705980227e-08,5.36914644734286e-07,"Xpot","73192"
"ENSMUSG00000002458",374.421682896834,1.89097196593818,0.359443221665868,2.48899498738474e-08,5.37700979844069e-07,"Rgs19","56470"
"ENSMUSG00000026525",48.5546807572545,10.0017145947018,3.0898067526585,2.55500732623838e-08,5.51296701272326e-07,"Opn3","13603"
"ENSMUSG00000073664",1016.56869417069,-1.10618796277819,0.203526254803092,2.60526340018566e-08,5.61464046136282e-07,"Nbeal1","269198"
"ENSMUSG00000027330",113.847683921181,5.70696880675407,1.12181992287424,2.61043466134485e-08,5.619023359378e-07,"Cdc25b","12531"
"ENSMUSG00000019787",384.297394216951,12.0853624555941,3.33551822780259,2.65705186069408e-08,5.71250201358588e-07,"Trdn","76757"
"ENSMUSG00000032431",572.621291084229,2.20674037478381,0.425374709124228,2.70745037896401e-08,5.8138763593365e-07,"Crtap","56693"
"ENSMUSG00000021253",238.353978105566,5.40069771316384,1.31163593259704,2.72877817033569e-08,5.85265727575352e-07,"Tgfb3","21809"
"ENSMUSG00000046733",98.1277519626295,9.91401862658705,3.05510677909572,2.74550670522376e-08,5.88149277318808e-07,"Gprc5a","232431"
"ENSMUSG00000044201",95.7425160003415,11.3121065449943,3.41672862270937,2.80270137034092e-08,5.99509886582751e-07,"Cdc25c","12532"
"ENSMUSG00000007041",6003.9961036956,1.19002411764361,0.220597322434664,2.80523359738872e-08,5.99509886582751e-07,"Clic1","114584"
"ENSMUSG00000005575",262.159203047146,1.9675634215031,0.373300856990389,2.81428945033791e-08,6.0045872577018e-07,"Ube2m","22192"
"ENSMUSG00000090862",3417.83522826797,1.09198784031124,0.201429464735977,2.81637908117121e-08,6.0045872577018e-07,"Rps13","68052"
"ENSMUSG00000031967",489.942021091341,1.26338199094478,0.234056006631092,2.92928951297981e-08,6.23788892841325e-07,"Afg3l1","114896"
"ENSMUSG00000050957",62.9587982388313,5.15434981896636,1.09283299123835,2.98312560506825e-08,6.33838441472249e-07,"Insl6","27356"
"ENSMUSG00000109901",616.952721744258,1.97956970207302,0.379296902774223,2.98356025552016e-08,6.33838441472249e-07,"Chmp1b","67064"
"ENSMUSG00000024197",814.585491956524,1.23134812403885,0.228065532965708,2.98747888762826e-08,6.33918950219603e-07,"Plin3","66905"
"ENSMUSG00000021131",1938.86318041606,1.28622792364499,0.238770929704287,3.03402998894132e-08,6.43034829253848e-07,"Erh","13877"
"ENSMUSG00000029462",1715.78410122104,1.88472878671895,0.361742615320627,3.05751832543328e-08,6.47246993973813e-07,"Vps29","56433"
"ENSMUSG00000038976",207.6883042255,2.6714718349789,0.517982944628884,3.06765252717546e-08,6.4847674208078e-07,"Ppp1r9b","217124"
"ENSMUSG00000067279",1225.01236624096,-2.36259386243197,0.460137053768099,3.07056941919985e-08,6.4847674208078e-07,"Ppp1r3c","53412"
"ENSMUSG00000005054",1888.42855347373,1.38713534767975,0.260091436851904,3.09385524335083e-08,6.526248946192e-07,"Cstb","13014"
"ENSMUSG00000024544",319.388774014372,3.44103755134123,0.691520515397121,3.10435706207321e-08,6.5406977205493e-07,"Ldlrad4","52662"
"ENSMUSG00000105962",18.6714533913964,7.8016191804907,2.63258396563983,3.1337176563727e-08,6.59480017720078e-07,NA,NA
"ENSMUSG00000003779",209.352232303331,5.69208054307924,1.57502366562994,3.17547052842095e-08,6.67482414242849e-07,"Kif20a","19348"
"ENSMUSG00000031214",2126.2129412057,-2.34623629208902,0.464012145005662,3.18449561459456e-08,6.68594747500282e-07,"Ophn1","94190"
"ENSMUSG00000021068",1618.77841920369,-1.75986520591407,0.335484622995398,3.21076660399458e-08,6.73321066872822e-07,"Nin","18080"
"ENSMUSG00000112959",118.740270283209,-3.2919607915585,0.653860317771936,3.25493463420484e-08,6.81785080280404e-07,"Gm32834","102635522"
"ENSMUSG00000019947",340.130864954699,6.35721194815618,1.44285372281893,3.29669261771715e-08,6.89725094517483e-07,"Arid5b","71371"
"ENSMUSG00000047394",5369.6809395002,-2.71967136311514,0.550992285052698,3.32386428399778e-08,6.94598430129711e-07,"Odf3b","70113"
"ENSMUSG00000023915",59.4977309175283,10.5693038708616,3.22819082756089,3.38809062929619e-08,7.07194814452977e-07,"Tnfrsf21","94185"
"ENSMUSG00000023031",215.879931117339,5.29234514295492,1.62580384627451,3.39756570729442e-08,7.08346964516132e-07,"Cela1","109901"
"ENSMUSG00000012126",1662.43765038506,-2.25588916302587,0.453232865928886,3.41237414402535e-08,7.10607076108722e-07,"Ubxn11","67586"
"ENSMUSG00000024529",1005.11490538134,11.2346346266803,2.93757378408303,3.48642124370037e-08,7.25183717229151e-07,"Lox","16948"
"ENSMUSG00000032218",694.592362208921,5.78405185157371,1.55018923312726,3.50301098963522e-08,7.27789139366324e-07,"Ccnb2","12442"
"ENSMUSG00000032911",62.5898794880266,10.0169681691011,3.10578829862682,3.53800980760916e-08,7.34208779194351e-07,"Cspg4","121021"
"ENSMUSG00000038721",1009.10550875046,-1.08249816767642,0.201493421104425,3.55435278731105e-08,7.36746574860574e-07,"Hoxb7","15415"
"ENSMUSG00000018042",8073.8388063608,1.20053762195622,0.223454957403779,3.60726258371848e-08,7.46396289613827e-07,"Cyb5r3","109754"
"ENSMUSG00000022312",2045.99696978913,0.679441375206954,0.124417082111624,3.60924220674283e-08,7.46396289613827e-07,"Eif3h","68135"
"ENSMUSG00000038059",521.598637820707,3.72500119798552,0.74636021302974,3.63988659532104e-08,7.51865386800514e-07,"Smim3","106878"
"ENSMUSG00000046711",1758.89119805695,2.71081816692141,0.553252586131001,3.66815129475914e-08,7.56830893293103e-07,"Hmga1","15361"
"ENSMUSG00000061787",4497.47476699591,1.09934775386431,0.205157047678757,3.72400532321044e-08,7.67470786344945e-07,"Rps17","20068"
"ENSMUSG00000037852",3762.42519463429,2.70204425720204,0.539369711669012,3.76298878096801e-08,7.74613403199495e-07,"Cpe","12876"
"ENSMUSG00000019978",798.43281472505,1.83478368687874,0.353416546542873,3.81360498938575e-08,7.84131478242359e-07,"Epb41l2","13822"
"ENSMUSG00000044442",214.486325704522,2.12463736778342,0.416503329875683,3.89451577643713e-08,7.99849576149228e-07,"N6amt1","67768"
"ENSMUSG00000030271",292.798080712617,-1.5385333268818,0.295311477154055,3.9270457221293e-08,8.05606664806571e-07,"Ogg1","18294"
"ENSMUSG00000039396",108.557739442824,11.2675304887549,3.32846974354543,4.13085392352279e-08,8.46446944123223e-07,"Neil3","234258"
"ENSMUSG00000078126",434.902359847714,1.55920671573167,0.296676796474418,4.14853373550309e-08,8.49098179075713e-07,NA,NA
"ENSMUSG00000037742",33519.3889027115,1.10400521902825,0.206291459840878,4.1956569561727e-08,8.57762790275079e-07,"Eef1a1","13627"
"ENSMUSG00000030086",2433.25058034735,-1.37834696649903,0.2609791029832,4.24583460651603e-08,8.67031379339745e-07,"Chchd6","66098"
"ENSMUSG00000034189",933.221466033862,-0.953436413002463,0.177272511270207,4.26794255615991e-08,8.70334690028061e-07,"Hsdl1","72552"
"ENSMUSG00000022436",14.1474414200626,7.68763137643124,2.62507434316182,4.27173037319038e-08,8.70334690028061e-07,"Sh3bp1","20401"
"ENSMUSG00000067787",2753.5993688623,-1.70093258335971,0.329118267507315,4.28181827087456e-08,8.71398675148778e-07,"Blcap","53619"
"ENSMUSG00000053038",133.090904648152,1.70781038175196,0.327176371582301,4.43024976392909e-08,9.00582781182816e-07,NA,NA
"ENSMUSG00000075394",364.763739796076,-1.6128483777356,0.307645441526046,4.44944567038648e-08,9.03459438899676e-07,"Hoxc4","15423"
"ENSMUSG00000073616",2218.97692566527,0.962928713651391,0.178912706600274,4.4865014781483e-08,9.099519249395e-07,"Cops9","66915"
"ENSMUSG00000022553",1720.51481757627,-0.882095631637449,0.163837818094896,4.5504027803369e-08,9.21868364174814e-07,"Maf1","68877"
"ENSMUSG00000081219",10.8372667267082,0.212591584069635,1.04503188969786,4.65430896051751e-08,9.4157801543171e-07,NA,NA
"ENSMUSG00000037148",34.9139770939032,9.18089848331833,2.94019236107822,4.65820605099389e-08,9.4157801543171e-07,"Arhgap10","78514"
"ENSMUSG00000073234",17.0036102613575,0.209455904550293,1.04483166400469,4.69303649636137e-08,9.47548935888792e-07,"Gm8773","667705"
"ENSMUSG00000046818",1332.75542138809,-1.29631043077107,0.245344874382508,4.70212900726447e-08,9.48315635034903e-07,"Ddit4l","73284"
"ENSMUSG00000020415",2734.8704169746,-1.44150816076805,0.275102238939587,4.71428870904544e-08,9.49698498203541e-07,"Pttg1","30939"
"ENSMUSG00000028691",10361.5605800395,0.664882537606486,0.123238676430236,4.73618849239245e-08,9.53038198991645e-07,"Prdx1","18477"
"ENSMUSG00000020349",2477.15005702733,0.889347948695956,0.165373831674937,4.75285677912229e-08,9.55318878308654e-07,"Ppp2ca","19052"
"ENSMUSG00000000782",51.9331819975604,9.93418616380455,3.16558968534464,4.76046017922257e-08,9.55774454593015e-07,"Tcf7","21414"
"ENSMUSG00000021565",589.715246031914,-3.3914325304987,0.681448131492388,4.86881706832139e-08,9.76434993018676e-07,"Slc6a19","74338"
"ENSMUSG00000050608",2636.75544341671,0.848460936089177,0.157931411176059,4.96145991715004e-08,9.93901405550783e-07,"Micos10","433771"
"ENSMUSG00000062937",835.604793335449,2.61431061786499,0.518217990005433,5.00379167972828e-08,1.00126151052797e-06,"Mtap","66902"
"ENSMUSG00000021866",321.689860049393,-1.69574348008429,0.326149355919017,5.0646014265183e-08,1.01229851503924e-06,"Anxa11","11744"
"ENSMUSG00000074682",238.646237346158,-2.18798072459732,0.428838502176125,5.07945729134101e-08,1.01413601594901e-06,"Zcchc3","67917"
"ENSMUSG00000034205",53.1236079562368,8.38492847210733,1.96267895167923,5.08630493117684e-08,1.01437232753281e-06,"Loxl2","94352"
"ENSMUSG00000015653",661.188305994916,1.12218475386334,0.211078021421118,5.26898609419869e-08,1.04963595062296e-06,"Steap2","74051"
"ENSMUSG00000028542",378.180288746433,-2.40660681293633,0.476932409258538,5.32929014113129e-08,1.06046952375023e-06,"Slc6a9","14664"
"ENSMUSG00000020184",1413.04196794153,-1.18531940807788,0.22289077316692,5.37587780501865e-08,1.06855267047812e-06,"Mdm2","17246"
"ENSMUSG00000024948",86.436733582429,-1.78330745051547,0.344718218956991,5.42892144098335e-08,1.07723206046801e-06,"Map4k2","26412"
"ENSMUSG00000020427",1960.45508552427,7.09214833292812,1.49608493868608,5.43157379307955e-08,1.07723206046801e-06,"Igfbp3","16009"
"ENSMUSG00000032531",1672.0881028991,-1.22773257907948,0.23260174867735,5.55423724733033e-08,1.10034109361105e-06,"Amotl2","56332"
"ENSMUSG00000025069",162.820994983043,-3.81554254075951,0.775049716600828,5.69172816750788e-08,1.12633325692706e-06,"Gsto2","68214"
"ENSMUSG00000091086",300.535316183039,1.2980383256318,0.247400591658628,5.72487303885627e-08,1.13164184605824e-06,NA,NA
"ENSMUSG00000022142",375.778472825595,1.97082022067562,0.390262547112119,5.8522989917922e-08,1.15555482518199e-06,"Nup155","170762"
"ENSMUSG00000016386",112.348411400683,6.39644807177909,1.98331697075541,5.94006758654844e-08,1.17159328642617e-06,"Mpped2","77015"
"ENSMUSG00000029026",286.402532615271,-2.83561799489164,0.579937680735749,5.96503520503831e-08,1.17397641802173e-06,"Trp73","22062"
"ENSMUSG00000019942",726.898340046121,5.22246929829383,1.48407121512573,5.96526070913939e-08,1.17397641802173e-06,"Cdk1","12534"
"ENSMUSG00000029053",409.967387667491,-1.75511141305994,0.339954858752461,6.0086393698267e-08,1.18121539488723e-06,"Prkcz","18762"
"ENSMUSG00000050538",275.274189495198,-1.73732093463079,0.338169607096338,6.36568143046843e-08,1.25003277125284e-06,"B230217C12Rik","68127"
"ENSMUSG00000026204",100.635660509062,11.5666050328536,3.49439061250602,6.63410752470706e-08,1.30092057183903e-06,"Ptprn","19275"
"ENSMUSG00000059824",1093.82335271355,-2.77193872543508,0.556509612580423,6.63935117907687e-08,1.30092057183903e-06,"Dbp","13170"
"ENSMUSG00000020961",550.939184697832,-1.10923247174055,0.21020713272991,6.79753854564853e-08,1.33046030397836e-06,"Ston2","108800"
"ENSMUSG00000031770",1646.28477892174,-1.18137577130089,0.225677263584039,6.92044896152963e-08,1.35303843288247e-06,"Herpud1","64209"
"ENSMUSG00000019539",200.04917105004,3.88206102098599,0.796006485823418,6.96657928899827e-08,1.36057217542715e-06,"Rcn3","52377"
"ENSMUSG00000064115",96.8106065939078,12.0829382639904,4.08335227824923,7.02870087485012e-08,1.37120919354783e-06,"Cadm2","239857"
"ENSMUSG00000019738",847.489648113555,-0.542533040743779,0.101034908307365,7.12847523997081e-08,1.38878197412466e-06,"Polr2i","69920"
"ENSMUSG00000028864",9.95642152328923,0.189270908466586,1.03929928889243,7.13428676193361e-08,1.38878197412466e-06,"Hgf","15234"
"ENSMUSG00000028957",1516.24198325389,-1.90318342617323,0.37765788968502,7.14917020896449e-08,1.39016817885282e-06,"Per3","18628"
"ENSMUSG00000029189",75.5017305886699,10.8657665900214,3.36378715162736,7.23282228357281e-08,1.40490904855212e-06,"Sel1l3","231238"
"ENSMUSG00000078584",171.261427212903,1.26865296356435,0.242943989329646,7.31541553200922e-08,1.41941253264088e-06,"AU022252","230696"
"ENSMUSG00000010592",12.0697580434082,0.186637514212964,1.03853880154109,7.34719003801133e-08,1.42403491764875e-06,"Dazl","13164"
"ENSMUSG00000002602",1167.25026350447,4.31246594567283,0.900040860621009,7.36824877765297e-08,1.42657262009716e-06,"Axl","26362"
"ENSMUSG00000042712",3506.77385259895,1.56124980288463,0.30489316518414,7.47653072141495e-08,1.44458710955277e-06,"Tceal9","22381"
"ENSMUSG00000074825",164.749826941546,9.24843535640963,2.95847897734552,7.47742615754884e-08,1.44458710955277e-06,"Itpripl1","73338"
"ENSMUSG00000024900",597.351365131073,1.07021818232053,0.203895967083191,7.50388832317908e-08,1.44813724116179e-06,"Cpt1a","12894"
"ENSMUSG00000028149",934.463384971702,1.89136892639759,0.37255981268987,7.52878767436174e-08,1.45137845489929e-06,"Rap1gds1","229877"
"ENSMUSG00000020024",2066.88099183355,-1.4991344461528,0.292932431870527,7.59691221007704e-08,1.46293656742226e-06,"Cep83","77048"
"ENSMUSG00000018585",1008.69218221191,0.929540354294816,0.175923645250333,7.77547598870822e-08,1.49571428014796e-06,"Atox1","11927"
"ENSMUSG00000010376",2736.67225677995,0.722188590405779,0.136069710016509,7.80013048649555e-08,1.49872991003526e-06,"Nedd8","18002"
"ENSMUSG00000112367",9.32333645727076,0.177603673981268,1.03705297748425,7.80788992161986e-08,1.49872991003526e-06,NA,NA
"ENSMUSG00000040044",1285.79900762545,-0.759788797629025,0.1434027532864,7.82199434354841e-08,1.49982972910716e-06,"Orc3","50793"
"ENSMUSG00000039037",9.7277208551012,0.188507228344335,1.03906036120364,7.89955752814713e-08,1.51185320997892e-06,"St6galnac5","26938"
"ENSMUSG00000042284",81.2785126996442,11.072136592543,3.36635765140656,7.90158358668977e-08,1.51185320997892e-06,"Itga1","109700"
"ENSMUSG00000024211",10.6753715742628,0.190476644997024,1.03967667239915,7.95269333345186e-08,1.52000837682806e-06,"Grm8","14823"
"ENSMUSG00000033313",16.901773526508,8.52370664008392,2.86175420002017,8.05502704473521e-08,1.53792621902093e-06,"Fbxl8","50788"
"ENSMUSG00000050711",94.1366357034039,8.61334652347344,2.86242558996179,8.10657603887024e-08,1.5461200242825e-06,"Scg2","20254"
"ENSMUSG00000034227",2102.91996939529,-1.41542427384698,0.274766510500401,8.19966450236705e-08,1.56221054864778e-06,"Foxj1","15223"
"ENSMUSG00000085247",12.8348407358474,0.176713599749121,1.03684587715514,8.22621862324115e-08,1.56560413733927e-06,"4930545L23Rik","78805"
"ENSMUSG00000033581",234.658649299946,2.97169492679064,0.617723559510326,8.24445534842638e-08,1.56740924453257e-06,"Igf2bp2","319765"
"ENSMUSG00000021318",50.8390396637475,10.0257406148182,3.14978172241171,8.28240409877927e-08,1.57295413579043e-06,"Gli3","14634"
"ENSMUSG00000030761",954.284078975273,-1.33366487200397,0.258849681953446,8.30975643603891e-08,1.5764144331365e-06,"Myo7a","17921"
"ENSMUSG00000018740",38.7274010131623,10.8190171814538,3.54887421743229,8.31822904301745e-08,1.5764144331365e-06,"Slc25a35","71998"
"ENSMUSG00000045409",663.946052339359,-1.82209802711421,0.358257948414752,8.35085583095679e-08,1.58092470482669e-06,"Trim39","79263"
"ENSMUSG00000049488",1806.2604696247,-1.79829732629924,0.360502955482973,8.6877538654659e-08,1.64296709584613e-06,"Tmem67","329795"
"ENSMUSG00000045532",37.8618016480994,10.3848006106088,3.30415704908689,8.74420020704764e-08,1.65111492444247e-06,"C1ql1","23829"
"ENSMUSG00000018171",3806.39160021404,1.59229166204204,0.311381027483166,8.74927725331346e-08,1.65111492444247e-06,"Vmp1","75909"
"ENSMUSG00000024909",2300.85379140742,1.06977692983088,0.204138493793536,8.78190924773926e-08,1.65552855492381e-06,"Efemp2","58859"
"ENSMUSG00000010492",1350.88014907251,-3.10425163069749,0.659795461107097,8.79822184123761e-08,1.65685967355126e-06,"Uckl1os","100271841"
"ENSMUSG00000047905",484.638778487408,-0.607299664018478,0.114401632169546,8.88733703516398e-08,1.67157223072718e-06,NA,NA
"ENSMUSG00000021417",1035.22448407743,1.01221501252855,0.193514303278146,8.89501555577088e-08,1.67157223072718e-06,"Eci2","23986"
"ENSMUSG00000053553",784.459388157373,-0.976164974710669,0.18638934956408,8.95547013767802e-08,1.68021467013588e-06,"3110082I17Rik","73212"
"ENSMUSG00000045128",5022.3233062923,0.784357376302225,0.148529978958948,8.95976888703871e-08,1.68021467013588e-06,"Rpl18a","76808"
"ENSMUSG00000097748",21.800779602894,-4.77205345439635,0.980045812755877,8.97414320224307e-08,1.68114990176748e-06,NA,NA
"ENSMUSG00000035394",554.809894186076,-1.96149149220247,0.389606577284188,9.04578785125338e-08,1.69280057082651e-06,"Cfap53","74453"
"ENSMUSG00000039178",2042.36070429225,-0.703646720375282,0.134360505272605,9.12967098032138e-08,1.70671479735465e-06,"Tbc1d19","67249"
"ENSMUSG00000037846",42.3701817473085,10.4195886284255,3.42322991610694,9.14909283708891e-08,1.70856208153728e-06,"Rtkn2","170799"
"ENSMUSG00000045876",38.4178473312083,9.65380062124578,3.06652872252891,9.19018861930524e-08,1.71391826910143e-06,"Pcdhb8","93879"
"ENSMUSG00000025140",127.802336584625,4.26998634007791,1.02236456806919,9.19691471665908e-08,1.71391826910143e-06,"Pycr1","209027"
"ENSMUSG00000023949",572.387071869308,-3.26460904183239,0.695093782075985,9.87499042654246e-08,1.83837009926142e-06,"Tcte1","21645"
"ENSMUSG00000021520",3156.50471439397,0.790353075904786,0.150523498033135,1.00991750766446e-07,1.87815292261296e-06,"Uqcrb","67530"
"ENSMUSG00000034932",539.368753646919,1.77560226232058,0.358898847860333,1.01764840744555e-07,1.89056694283634e-06,"Mrpl54","66047"
"ENSMUSG00000074129",306.843501271563,1.75231712931266,0.346243193270033,1.03752820827433e-07,1.92550183233005e-06,"Rpl13a","22121"
"ENSMUSG00000048029",2041.1292453342,-2.24209322546336,0.466970017793394,1.05200092466011e-07,1.95034001653601e-06,"Eno4","226265"
"ENSMUSG00000024208",949.796187686521,1.15581029983121,0.223193623738673,1.05677362270834e-07,1.95716223465187e-06,"Uqcc2","67267"
"ENSMUSG00000027859",100.300248638582,9.57906026144464,3.03819927028661,1.06173771106416e-07,1.96432444911653e-06,"Ngf","18049"
"ENSMUSG00000029826",498.205364197672,2.28129252767966,0.459990665968059,1.07062215644058e-07,1.97871746126876e-06,"Zc3hav1","78781"
"ENSMUSG00000032085",246.221774936795,4.61175005077386,0.996376635353341,1.07506853085422e-07,1.98488683701734e-06,"Tagln","21345"
"ENSMUSG00000027820",414.492011229918,6.67500445845304,1.67016289018857,1.08931985476461e-07,2.00912762914309e-06,"Mme","17380"
"ENSMUSG00000019732",416.325613711926,-3.02423370876794,0.625241841840208,1.10415882098064e-07,2.03440126799817e-06,"Calr3","73316"
"ENSMUSG00000020803",1754.99810597791,1.9487446133266,0.397617505153796,1.1261834138497e-07,2.07284879328205e-06,"Txndc17","52700"
"ENSMUSG00000105822",9.42317986275661,0.185537342396613,1.03812982212949,1.14565788581414e-07,2.10652844733526e-06,NA,NA
"ENSMUSG00000020986",1136.2005257524,1.11702909097952,0.215363422446912,1.1488157291975e-07,2.11016829684082e-06,"Sec23a","20334"
"ENSMUSG00000028525",569.421773352808,1.76677124492782,0.350637544506997,1.15197152485444e-07,2.11379693018628e-06,"Pde4b","18578"
"ENSMUSG00000117805",61.302898128653,-7.0485906564294,1.66634578427752,1.15528468393499e-07,2.11751257305664e-06,NA,NA
"ENSMUSG00000044475",4677.43505922563,-2.61119004049149,0.551450374191725,1.15636121304897e-07,2.11751257305664e-06,"Ascc1","69090"
"ENSMUSG00000023495",375.446798349694,2.33700342329309,0.504925705277182,1.19002548566034e-07,2.17693221886527e-06,"Pcbp4","59092"
"ENSMUSG00000041237",59.5063079895297,-5.57549197564764,1.22848500059667,1.1935752833139e-07,2.18032982773756e-06,"Pklr","18770"
"ENSMUSG00000019970",1579.39211035304,4.0085111180978,0.853299103102828,1.19431769557795e-07,2.18032982773756e-06,"Sgk1","20393"
"ENSMUSG00000085526",558.084106049244,-2.77811525731428,0.586453577391338,1.20173367705411e-07,2.19163425889634e-06,NA,NA
"ENSMUSG00000108841",1111.72062871016,-2.88374021087135,0.636011154570944,1.22792593134648e-07,2.23712365254161e-06,"Frmpd2","268729"
"ENSMUSG00000089832",95.0763021979638,2.20131271319378,0.447562759800122,1.25711955038552e-07,2.28798313291202e-06,"Shkbp1","192192"
"ENSMUSG00000109336",480.355622684032,1.08628195152559,0.210335222397147,1.26052808030535e-07,2.29185760306483e-06,"Samd4b","233033"
"ENSMUSG00000079685",60.4214028661578,10.2419206784597,3.21545740139728,1.26671205552007e-07,2.30076533491976e-06,"Ulbp1","77777"
"ENSMUSG00000027803",879.33672473926,1.81777088007038,0.362680135352582,1.27309644860039e-07,2.31001867254148e-06,"Wwtr1","97064"
"ENSMUSG00000020176",391.213580073595,2.16130284252814,0.436973260182867,1.28296633784506e-07,2.32557126968291e-06,"Grb10","14783"
"ENSMUSG00000043866",432.281680157865,1.27065517792924,0.248674150325441,1.31507428073851e-07,2.38136150593994e-06,"Taf10","24075"
"ENSMUSG00000019579",1555.75634425811,0.782164089150511,0.150067228603807,1.33006912597944e-07,2.40608161385513e-06,"Mydgf","28106"
"ENSMUSG00000029471",109.754781122646,5.06299863535688,1.10001663527186,1.33158720035874e-07,2.40639709094094e-06,"Camkk2","207565"
"ENSMUSG00000066175",77.2368156359992,-2.0717881065958,0.418299815497372,1.33474534870558e-07,2.40967282761776e-06,NA,NA
"ENSMUSG00000073856",1007.86565595289,-1.88558250671799,0.388907292338071,1.34147069620559e-07,2.41937549832285e-06,"Iqck","434232"
"ENSMUSG00000022853",32.8495800281322,9.69708089708232,3.12331477571228,1.37338083002551e-07,2.47443433449968e-06,"Ehhadh","74147"
"ENSMUSG00000025784",132.347170731991,-2.95322968093311,0.616901230501518,1.40129006718508e-07,2.52218128776056e-06,"Clec3b","21922"
"ENSMUSG00000020482",654.755365740725,-1.89811250059325,0.382388627425916,1.43416455993088e-07,2.57876035178736e-06,"Ccdc117","104479"
"ENSMUSG00000045730",11.0159952076729,0.210517959543861,1.04410490746409,1.44285785448993e-07,2.59178950010634e-06,"Adrb2","11555"
"ENSMUSG00000043467",252.194434756119,-2.00950442003168,0.415137847633488,1.44944544778825e-07,2.60101388020438e-06,"Zbtb37","240869"
"ENSMUSG00000063229",6951.39566980213,1.41407977587338,0.279330680403881,1.45256972225346e-07,2.60401112671043e-06,"Ldha","16828"
"ENSMUSG00000051220",91.0209387447803,10.4341938321714,3.24920388473587,1.47455647112754e-07,2.64078318414231e-06,"Ercc6l","236930"
